,County,Region,Race,Total,2023_65_Plus,geom,geo_point_2d
11,Catawba,Western North Carolina,Other,7825,1091,"{""coordinates"":[[[[-81.535403,35.568136999],[-81.534197,35.570334999],[-81.53192,35.573396999],[-81.526125,35.581307999],[-81.522218,35.586659999],[-81.520959,35.588392999],[-81.514578,35.597239999],[-81.507198,35.607507999],[-81.506809,35.607955999],[-81.500712,35.613824999],[-81.495235,35.619062999],[-81.482134,35.631409999],[-81.480789,35.632663999],[-81.475629,35.637235999],[-81.471359,35.641222999],[-81.462955,35.649221999],[-81.459273,35.652695999],[-81.448804,35.662563999],[-81.438488,35.672289999],[-81.437087,35.673677999],[-81.432898,35.677846999],[-81.426937,35.685612999],[-81.420434,35.694085999],[-81.414876,35.701433999],[-81.413194,35.703610999],[-81.412755,35.704146999],[-81.410365,35.707207999],[-81.406635,35.711672999],[-81.406265,35.712142999],[-81.397398,35.724144999],[-81.392929,35.729821999],[-81.389098,35.734704999],[-81.387423,35.736818999],[-81.385467,35.739162999],[-81.384229,35.740632999],[-81.377782,35.749160999],[-81.365148,35.765993999],[-81.363796,35.767801999],[-81.36193,35.767344999],[-81.360457,35.767455999],[-81.35952,35.767337999],[-81.358201,35.767047999],[-81.357485,35.767061999],[-81.356716,35.767233999],[-81.356287,35.767389999],[-81.355052,35.768002999],[-81.353872,35.768850999],[-81.35313,35.769847999],[-81.352679,35.770916999],[-81.352461,35.771707999],[-81.352393,35.772672999],[-81.352473,35.773789999],[-81.352649,35.774847999],[-81.353156,35.775721999],[-81.354064,35.777118999],[-81.355156,35.778197999],[-81.355563,35.778936999],[-81.355682,35.779720999],[-81.355553,35.780272999],[-81.355231,35.780789999],[-81.354668,35.781311999],[-81.353675,35.781959999],[-81.352167,35.783128999],[-81.351512,35.783828999],[-81.350867,35.784862999],[-81.350052,35.786646999],[-81.349431,35.788674999],[-81.348851,35.790212999],[-81.348298,35.791433999],[-81.347526,35.792609999],[-81.346919,35.793289999],[-81.346119,35.793972999],[-81.345213,35.794584999],[-81.34432,35.795107999],[-81.343159,35.795566999],[-81.341598,35.795985999],[-81.339826,35.796179999],[-81.336794,35.796470999],[-81.334272,35.796280999],[-81.333856,35.796248999],[-81.331461,35.796383999],[-81.327082,35.796391999],[-81.318888,35.796627999],[-81.317301,35.796734999],[-81.316538,35.796765999],[-81.315913,35.796856999],[-81.315257,35.797054999],[-81.314311,35.797566999],[-81.313517,35.798069999],[-81.311012,35.800711999],[-81.309086,35.802385999],[-81.308346,35.802508999],[-81.305057,35.802604999],[-81.304495,35.802607999],[-81.302349,35.801292999],[-81.302011,35.801036999],[-81.301858,35.800817999],[-81.300485,35.799062999],[-81.299539,35.798337999],[-81.299127,35.798238999],[-81.298532,35.798185999],[-81.298074,35.798192999],[-81.29014,35.799932999],[-81.288995,35.800389999],[-81.287851,35.800977999],[-81.287302,35.801351999],[-81.286249,35.802259999],[-81.284524,35.803991999],[-81.283685,35.804754999],[-81.282831,35.805242999],[-81.282342,35.805471999],[-81.281259,35.805837999],[-81.280115,35.806134999],[-81.279047,35.806264999],[-81.27717,35.806134999],[-81.276056,35.806035999],[-81.273782,35.805394999],[-81.271935,35.804830999],[-81.270867,35.804570999],[-81.270028,35.804456999],[-81.267952,35.804441999],[-81.267281,35.804494999],[-81.26635,35.804715999],[-81.264611,35.805211999],[-81.262429,35.805768999],[-81.260735,35.806394999],[-81.258995,35.806951999],[-81.257164,35.807454999],[-81.255974,35.807866999],[-81.255043,35.808271999],[-81.254113,35.808797999],[-81.253457,35.809331999],[-81.252831,35.809911999],[-81.252266,35.810636999],[-81.252074,35.811178999],[-81.252249,35.812631999],[-81.252142,35.813261999],[-81.251983,35.813781999],[-81.251695,35.814305999],[-81.251009,35.815023999],[-81.250614,35.815299999],[-81.250196,35.815494999],[-81.249642,35.815684999],[-81.248998,35.815715999],[-81.247655,35.815614999],[-81.245858,35.815030999],[-81.244077,35.814374999],[-81.24315,35.813719999],[-81.242564,35.813366999],[-81.241848,35.813076999],[-81.240954,35.812840999],[-81.239959,35.812765999],[-81.239121,35.812668999],[-81.238114,35.812633999],[-81.236429,35.812495999],[-81.234634,35.812427999],[-81.233735,35.812458999],[-81.232541,35.812454999],[-81.231803,35.812317999],[-81.230991,35.811913999],[-81.230287,35.811478999],[-81.229094,35.810812999],[-81.227668,35.810189999],[-81.226888,35.809928999],[-81.226246,35.809651999],[-81.225814,35.809518999],[-81.224567,35.810038999],[-81.223784,35.810239999],[-81.223227,35.810508999],[-81.222109,35.811303999],[-81.220646,35.812586999],[-81.219703,35.813505999],[-81.21893,35.814336999],[-81.218145,35.815231999],[-81.216834,35.816688999],[-81.216605,35.816982999],[-81.216186,35.817276999],[-81.21547,35.817599999],[-81.213399,35.818651999],[-81.210859,35.820028999],[-81.207664,35.821648999],[-81.205137,35.822799999],[-81.204573,35.822876999],[-81.202699,35.823192999],[-81.201893,35.823288999],[-81.199222,35.822321999],[-81.198524,35.822082999],[-81.197142,35.821527999],[-81.196081,35.821160999],[-81.194798,35.821181999],[-81.194353,35.821240999],[-81.193916,35.821404999],[-81.192717,35.822041999],[-81.19195,35.822318999],[-81.191624,35.822370999],[-81.190876,35.822403999],[-81.18978,35.822375999],[-81.188989,35.822318999],[-81.188286,35.822318999],[-81.187261,35.822227999],[-81.184206,35.822476999],[-81.181913,35.822693999],[-81.181203,35.822645999],[-81.180403,35.822652999],[-81.178771,35.822876999],[-81.17799,35.822916999],[-81.176626,35.823030999],[-81.175941,35.823053999],[-81.174226,35.823690999],[-81.172993,35.824225999],[-81.171593,35.824710999],[-81.170728,35.825032999],[-81.169112,35.825482999],[-81.168349,35.825594999],[-81.167153,35.825718999],[-81.165291,35.825488999],[-81.162596,35.824982999],[-81.161779,35.824767999],[-81.161183,35.824958999],[-81.160303,35.825086999],[-81.159568,35.825336999],[-81.159349,35.825372999],[-81.158176,35.826014999],[-81.157536,35.825954999],[-81.15727,35.826068999],[-81.156996,35.826316999],[-81.156779,35.826663999],[-81.156466,35.827325999],[-81.155657,35.827992999],[-81.154857,35.828310999],[-81.154391,35.828426999],[-81.150524,35.828826999],[-81.149609,35.828957999],[-81.149023,35.828696999],[-81.148491,35.828511999],[-81.146743,35.828080999],[-81.145946,35.827944999],[-81.144736,35.828107999],[-81.143795,35.828075999],[-81.143053,35.827886999],[-81.142729,35.827729999],[-81.142338,35.827433999],[-81.142304,35.826563999],[-81.142284,35.824850999],[-81.142232,35.823421999],[-81.142212,35.821838999],[-81.142239,35.820851999],[-81.142311,35.819806999],[-81.142075,35.817328999],[-81.141871,35.816269999],[-81.141568,35.814458999],[-81.141534,35.813554999],[-81.141085,35.812161999],[-81.140341,35.810748999],[-81.139327,35.809437999],[-81.139061,35.809177999],[-81.138642,35.808441999],[-81.137696,35.807918999],[-81.136096,35.806875999],[-81.135253,35.806591999],[-81.132858,35.805289999],[-81.131652,35.804315999],[-81.130812,35.803240999],[-81.130295,35.802298999],[-81.129655,35.800572999],[-81.129502,35.799166999],[-81.129515,35.796751999],[-81.128965,35.792744999],[-81.128796,35.790644999],[-81.128613,35.789802999],[-81.128414,35.789382999],[-81.12782,35.788931999],[-81.127319,35.788796999],[-81.126869,35.788581999],[-81.12645,35.788270999],[-81.125768,35.787277999],[-81.125274,35.786739999],[-81.124802,35.786353999],[-81.122879,35.784938999],[-81.120082,35.784598999],[-81.117405,35.783392999],[-81.115753,35.782307999],[-81.112888,35.779894999],[-81.111882,35.779175999],[-81.109507,35.776593999],[-81.108987,35.776051999],[-81.107953,35.775061999],[-81.106068,35.773194999],[-81.105808,35.772891999],[-81.10525,35.772071999],[-81.105069,35.771753999],[-81.104311,35.770073999],[-81.103503,35.769103999],[-81.102722,35.768494999],[-81.102355,35.768295999],[-81.101882,35.768127999],[-81.101241,35.768028999],[-81.10069,35.768033999],[-81.100022,35.768097999],[-81.099009,35.768289999],[-81.098151,35.768494999],[-81.096718,35.768756999],[-81.095217,35.768921999],[-81.094487,35.768889999],[-81.093814,35.768802999],[-81.093264,35.768624999],[-81.09229,35.768196999],[-81.091798,35.767872999],[-81.090947,35.767228999],[-81.090265,35.766642999],[-81.08948,35.765856999],[-81.089046,35.765298999],[-81.088796,35.764785999],[-81.088672,35.764304999],[-81.088721,35.763606999],[-81.088954,35.762860999],[-81.0892,35.762304999],[-81.090176,35.760367999],[-81.090507,35.759330999],[-81.090624,35.758678999],[-81.090625,35.758033999],[-81.09052,35.757392999],[-81.089935,35.756599999],[-81.089178,35.755722999],[-81.088,35.754731999],[-81.086698,35.753553999],[-81.085984,35.752996999],[-81.085591,35.752792999],[-81.084516,35.752339999],[-81.082754,35.751108999],[-81.082332,35.750675999],[-81.082025,35.750425999],[-81.081421,35.749800999],[-81.080724,35.749013999],[-81.080044,35.748208999],[-81.079474,35.747327999],[-81.07829,35.745973999],[-81.077567,35.745173999],[-81.076709,35.744484999],[-81.075178,35.743378999],[-81.073887,35.742567999],[-81.072852,35.741965999],[-81.072025,35.741510999],[-81.071131,35.740915999],[-81.069305,35.739547999],[-81.068415,35.738734999],[-81.067863,35.738099999],[-81.067234,35.737075999],[-81.066665,35.735966999],[-81.066266,35.734949999],[-81.066048,35.733885999],[-81.064038,35.728483999],[-81.064023,35.727427999],[-81.064386,35.725646999],[-81.065256,35.723444999],[-81.065643,35.721895999],[-81.065742,35.721343999],[-81.065781,35.720432999],[-81.065752,35.719548999],[-81.065574,35.718337999],[-81.065344,35.716954999],[-81.065258,35.716248999],[-81.065237,35.715722999],[-81.065089,35.714941999],[-81.064897,35.714342999],[-81.06471,35.713954999],[-81.064317,35.713340999],[-81.064003,35.712940999],[-81.063668,35.712594999],[-81.062639,35.711620999],[-81.061751,35.710875999],[-81.060996,35.710488999],[-81.060249,35.710254999],[-81.059736,35.710207999],[-81.058696,35.710259999],[-81.058041,35.710211999],[-81.056752,35.710171999],[-81.055112,35.709837999],[-81.054217,35.709510999],[-81.052315,35.708933999],[-81.051049,35.708669999],[-81.048683,35.707908999],[-81.046962,35.707701999],[-81.046431,35.707662999],[-81.045455,35.707639999],[-81.043162,35.707432999],[-81.041724,35.707365999],[-81.040666,35.707360999],[-81.039449,35.707421999],[-81.037608,35.707658999],[-81.035637,35.708072999],[-81.034572,35.708383999],[-81.03398,35.708595999],[-81.032057,35.709454999],[-81.02911,35.710428999],[-81.028718,35.710547999],[-81.023973,35.711749999],[-81.019895,35.712482999],[-81.017733,35.712727999],[-81.015608,35.712521999],[-81.012715,35.712018999],[-81.006685,35.710676999],[-81.004518,35.709932999],[-81.003189,35.709165999],[-81.001775,35.708159999],[-81.00016,35.706710999],[-80.999335,35.705868999],[-80.997441,35.704471999],[-80.995689,35.703080999],[-80.994445,35.702109999],[-80.993704,35.701290999],[-80.99274,35.699899999],[-80.992511,35.699256999],[-80.992124,35.696563999],[-80.991912,35.695843999],[-80.991663,35.695265999],[-80.991285,35.694628999],[-80.990928,35.694139999],[-80.990273,35.693576999],[-80.989763,35.693259999],[-80.988946,35.692870999],[-80.988079,35.692522999],[-80.986825,35.691918999],[-80.986307,35.691450999],[-80.985758,35.690623999],[-80.984865,35.689180999],[-80.984194,35.688298999],[-80.983148,35.687130999],[-80.982912,35.686750999],[-80.982596,35.685942999],[-80.98241,35.685001999],[-80.982317,35.684378999],[-80.982188,35.683153999],[-80.982037,35.682491999],[-80.981648,35.681845999],[-80.981195,35.681408999],[-80.980299,35.680786999],[-80.977565,35.679340999],[-80.973557,35.676932999],[-80.9721,35.675767999],[-80.970783,35.674656999],[-80.969012,35.673072999],[-80.967685,35.672017999],[-80.967194,35.671566999],[-80.966675,35.671011999],[-80.966473,35.670708999],[-80.966305,35.670312999],[-80.966218,35.669125999],[-80.966225,35.668202999],[-80.9663,35.666619999],[-80.966256,35.666231999],[-80.966085,35.665305999],[-80.965869,35.664695999],[-80.965621,35.664349999],[-80.96488,35.663793999],[-80.963984,35.663271999],[-80.963398,35.662853999],[-80.962793,35.662253999],[-80.962045,35.661445999],[-80.960841,35.659774999],[-80.960238,35.658652999],[-80.959605,35.657430999],[-80.959273,35.656470999],[-80.958951,35.654749999],[-80.958709,35.654051999],[-80.957369,35.652567999],[-80.956124,35.651467999],[-80.955202,35.650285999],[-80.954758,35.649455999],[-80.954711,35.649032999],[-80.954469,35.647960999],[-80.954396,35.647250999],[-80.954154,35.646129999],[-80.953616,35.644469999],[-80.953394,35.643941999],[-80.953138,35.643518999],[-80.952715,35.642984999],[-80.951658,35.641874999],[-80.951241,35.641412999],[-80.950743,35.640950999],[-80.950124,35.640559999],[-80.948849,35.639833999],[-80.947653,35.639173999],[-80.945466,35.638161999],[-80.943817,35.637517999],[-80.943249,35.637188999],[-80.942558,35.636698999],[-80.941932,35.636164999],[-80.941279,35.635477999],[-80.940836,35.634938999],[-80.940446,35.634361999],[-80.939888,35.633184999],[-80.939713,35.632926999],[-80.938852,35.631969999],[-80.938515,35.631551999],[-80.938038,35.631061999],[-80.936902,35.630247999],[-80.935642,35.629318999],[-80.934936,35.628828999],[-80.9339,35.628184999],[-80.931114,35.626600999],[-80.930798,35.626435999],[-80.93036,35.626088999],[-80.930064,35.625791999],[-80.92943,35.624937999],[-80.929342,35.624701999],[-80.929067,35.624393999],[-80.926121,35.621676999],[-80.925515,35.620945999],[-80.925213,35.620257999],[-80.92518,35.619911999],[-80.925288,35.619482999],[-80.925483,35.619015999],[-80.925814,35.618548999],[-80.926184,35.618114999],[-80.927094,35.617252999],[-80.928293,35.616346999],[-80.929141,35.615884999],[-80.930064,35.615440999],[-80.931707,35.615012999],[-80.933221,35.614760999],[-80.934783,35.614552999],[-80.935854,35.614387999],[-80.93687,35.614135999],[-80.937315,35.613965999],[-80.938267,35.613443999],[-80.938958,35.612877999],[-80.939699,35.612097999],[-80.940662,35.610777999],[-80.942913,35.607009999],[-80.943311,35.606272999],[-80.943479,35.605811999],[-80.943556,35.605389999],[-80.943524,35.604930999],[-80.943185,35.603995999],[-80.942721,35.603145999],[-80.940979,35.600802999],[-80.94026,35.600093999],[-80.939453,35.599482999],[-80.93758,35.598518999],[-80.936822,35.598079999],[-80.936129,35.597562999],[-80.935364,35.596718999],[-80.93463,35.595599999],[-80.933884,35.594324999],[-80.93373,35.594016999],[-80.933502,35.593383999],[-80.933361,35.592389999],[-80.933368,35.591861999],[-80.933483,35.591328999],[-80.933861,35.590421999],[-80.934063,35.590031999],[-80.934292,35.589723999],[-80.935073,35.588861999],[-80.935814,35.588185999],[-80.93644,35.587745999],[-80.937019,35.587471999],[-80.938755,35.586933999],[-80.939469,35.586763999],[-80.9407,35.586582999],[-80.941414,35.586440999],[-80.942708,35.586084999],[-80.944321,35.585666999],[-80.945458,35.585282999],[-80.946623,35.584771999],[-80.947659,35.584249999],[-80.948757,35.583552999],[-80.949908,35.582634999],[-80.951295,35.581272999],[-80.952311,35.580035999],[-80.952917,35.579227999],[-80.953328,35.578612999],[-80.954662,35.576282999],[-80.955679,35.573847999],[-80.956373,35.571775999],[-80.95671,35.570506999],[-80.956852,35.569808999],[-80.957014,35.568131999],[-80.957021,35.567367999],[-80.956995,35.566251999],[-80.956908,35.565537999],[-80.956707,35.564481999],[-80.956559,35.563882999],[-80.956035,35.562134999],[-80.955531,35.560650999],[-80.955243,35.559737999],[-80.954685,35.558115999],[-80.954161,35.556653999],[-80.953611,35.554965999],[-80.953504,35.554311999],[-80.953617,35.553622999],[-80.954029,35.553086999],[-80.957326,35.550851999],[-80.959371,35.548801999],[-80.959909,35.547955999],[-80.960025,35.547019999],[-80.967951,35.547216999],[-80.971734,35.547297999],[-80.975202,35.547382999],[-80.979925,35.547465999],[-80.982793,35.547490999],[-80.987765,35.547552999],[-80.990877,35.547636999],[-80.997038,35.547911999],[-81.002695,35.548118999],[-81.010398,35.548426999],[-81.015237,35.548625999],[-81.024637,35.549002999],[-81.029011,35.549163999],[-81.032363,35.549312999],[-81.0367,35.549486999],[-81.047568,35.549934999],[-81.052225,35.550173999],[-81.059349,35.550553999],[-81.06855,35.551080999],[-81.07072,35.551189999],[-81.073937,35.551248999],[-81.07639,35.551304999],[-81.077187,35.551303999],[-81.079972,35.551374999],[-81.082918,35.551414999],[-81.084848,35.551469999],[-81.0887,35.551559999],[-81.092077,35.551673999],[-81.11149,35.552382999],[-81.120629,35.552710999],[-81.124795,35.552853999],[-81.127708,35.552972999],[-81.147319,35.553725999],[-81.148357,35.553772999],[-81.157537,35.554110999],[-81.159716,35.554187999],[-81.164946,35.554385999],[-81.17125,35.554607999],[-81.179681,35.554918999],[-81.183084,35.555038999],[-81.200068,35.555451999],[-81.200725,35.555500999],[-81.210426,35.556004999],[-81.212624,35.556123999],[-81.215509,35.556246999],[-81.219237,35.556378999],[-81.219741,35.556366999],[-81.220821,35.556430999],[-81.230958,35.556780999],[-81.247615,35.557316999],[-81.253394,35.557512999],[-81.259143,35.557701999],[-81.270717,35.558085999],[-81.28052,35.558619999],[-81.289669,35.559129999],[-81.303612,35.559836999],[-81.317651,35.560470999],[-81.3194,35.560543999],[-81.327055,35.560838999],[-81.333745,35.561108999],[-81.342526,35.561457999],[-81.359732,35.562122999],[-81.363424,35.562267999],[-81.371023,35.562558999],[-81.374762,35.562694999],[-81.381505,35.562925999],[-81.383146,35.562992999],[-81.387229,35.563137999],[-81.391691,35.563308999],[-81.396325,35.563443999],[-81.400134,35.563542999],[-81.405838,35.563716999],[-81.410777,35.563873999],[-81.416755,35.564053999],[-81.417665,35.564095999],[-81.424672,35.564384999],[-81.427356,35.564486999],[-81.430739,35.564582999],[-81.442691,35.564960999],[-81.457623,35.565553999],[-81.474386,35.566215999],[-81.48633,35.566698999],[-81.496238,35.567061999],[-81.510531,35.567455999],[-81.510807,35.567451999],[-81.522134,35.567773999],[-81.523538,35.567801999],[-81.525926,35.567884999],[-81.531851,35.568030999],[-81.535403,35.568136999]]]],""type"":""MultiPolygon""}","35.66204217649048, -81.21507090050821"
